Channel,Message,Company Name,Batch,Qualification,Apply Link
-1001309472884,"DXC Off Campus Hiring Fresher For *Associate Software Engineer*           
           
Location  : Bangalore         
           
Qualification   : Bachelor's degree          
           
Work Experience : Entry level       
     
Batch : 2022/2021/2020/2019      
           
CTC    : 4 LPA           
           
Apply Link   : ****https://bit.ly/3xzGPkt****           
           
Telegram Group Link : ****https://t.me/fresheroffcampus",**DXC Off Campus Hiring Fresher For *Associate Software Engineer*,2022/2021/2020/2019,Bachelor's degree,https://bit.ly/3xzGPkt
-1001309472884,"Unisys Off Campus Hiring Fresher For *Associate Developer*         
         
Location  : Bangalore 
         
Qualification   : B.E/B.Tech/M.E/M.Tech/B.Sc/M.Sc/BCA/MCA      
         
Work Experience : Fresher       
    
Batch : 2020/2021/2022  
         
CTC    : 7.3 LPA         
         
Apply Link   : ****https://bit.ly/3FIMBpC****        
         
Telegram Group Link : ****https://t.me/fresheroffcampus",**Unisys Off Campus Hiring Fresher For *Associate Developer*,2020/2021/2022,B.E/B.Tech/M.E/M.Tech/B.Sc/M.Sc/BCA/MCA,https://bit.ly/3FIMBpC
-1001309472884,"NTT Off Campus Hiring Fresher For *Associate Graduate*            
            
Location  : Chennai     
            
Qualification   : Bachelor's Degree/Diploma        
            
Work Experience : Fresher     
     
Batch : 2022/2021/2020/2019           
            
CTC    : 4 LPA            
            
Apply Link   : ****https://bit.ly/2Vii27c****            
            
Telegram Group Link : ****https://t.me/fresheroffcampus",**NTT Off Campus Hiring Fresher For *Associate Graduate*,2022/2021/2020/2019,Bachelor's Degree/Diploma,https://bit.ly/2Vii27c
-1001309472884,"Zycus Off Campus Hiring Fresher For *Technical Support Executive*    
    
Location  : Bangalore   
    
Qualification   : B.E/B.Tech/M.E/M.Tech    
    
Work Experience : Fresher   
  
Batch : 2022/2021/2020/2019   
    
CTC    : 5 - 7 LPA    
    
Apply Link   : ****https://bit.ly/37KjTo8****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus",**Zycus Off Campus Hiring Fresher For *Technical Support Executive*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech,https://bit.ly/37KjTo8
-1001309472884,"Dell Off Campus Hiring For *Apprentice Manufacturing*                    
                    
Location  : Chennai        
                    
Qualification   : Diploma               
                    
Work Experience : Fresher    
      
Batch : 2022       
                    
CTC    : 4 - 6 LPA                    
                    
Apply Link   : ****https://bit.ly/38mk1KK****                    
                    
Telegram Group Link : ****https://t.me/fresheroffcampus",**Dell Off Campus Hiring For *Apprentice Manufacturing*,2022,Diploma,https://bit.ly/38mk1KK
-1001309472884,"Genesys Off Campus Hiring Fresher For *Software Development Engineer*       
       
Location  : Chennai/Hyderabad       
       
Qualification   : BE/B.Tech/M.E/M.Tech/MCA/M.Sc       
       
Work Experience : Fresher      
    
Batch : 2019/2020/2021/2022     
       
CTC    : 7.5 LPA       
       
Apply Link   : ****https://bit.ly/3y6vycq****       
       
Telegram Group Link : ****https://t.me/fresheroffcampus",**Genesys Off Campus Hiring Fresher For *Software Development Engineer*,2019/2020/2021/2022,BE/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3y6vycq
-1001309472884,"Freshworks Off Campus Hiring Fresher For *Customer Success Specialist*     
     
Location  : Chennai     
     
Qualification   : Bachelor's Degree 
     
Work Experience : Fresher   

Batch : 2019/2020/2021/2022 
     
CTC    : 4.5 - 7.5 LPA     
     
Apply Link   : ****https://bit.ly/39LS6rI****    
     
Telegram Group Link : ****https://t.me/fresheroffcampus",**Freshworks Off Campus Hiring Fresher For *Customer Success Specialist*,2019/2020/2021/2022,Bachelor's Degree,https://bit.ly/39LS6rI
-1001309472884,"Citi Off Campus Hiring Fresher For *Quality Test Analyst*           
           
Location  : Chennai     
           
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc         
           
Work Experience : Fresher - 2 Years          
     
Batch : 2019/2020/2021/2022     
     
CTC : 4.5 - 8 LPA      
           
Apply Link   : ****https://bit.ly/3CVef0h****           
           
Telegram Group Link : ****https://t.me/fresheroffcampus",**Citi Off Campus Hiring Fresher For *Quality Test Analyst*,2019/2020/2021/2022,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3CVef0h
-1001309472884,"Maruti Suzuki Off Campus Hiring Fresher For *Post Graduate Engineer Trainee*                  
                  
Location  : Gurugram 
                  
Qualification   : M.E/M.Tech           
                  
Work Experience : Fresher             
           
Batch : 2022            
                  
CTC    : 6.8 LPA                  
                  
Apply Link   : ****https://bit.ly/3eqU3Mo****                
                  
Telegram Group Link : ****https://t.me/fresheroffcampus",**Maruti Suzuki Off Campus Hiring Fresher For *Post Graduate Engineer Trainee*,2022,M.E/M.Tech,https://bit.ly/3eqU3Mo
-1001309472884,"Yes Bank Off Campus Hiring For *OSD-Debit Card*                    
                    
Location  : Chennai    
                    
Qualification   : Any Graduate                
                    
Work Experience : Fresher   
      
Batch : 2019/2020/2021/2022       
                    
CTC    : 2.5 LPA                    
                    
Apply Link   : ****http://bit.ly/40kWh3A****                   
                    
Telegram Group Link : ****https://t.me/fresheroffcampus",**Yes Bank Off Campus Hiring For *OSD-Debit Card*,2019/2020/2021/2022,Any Graduate,http://bit.ly/40kWh3A
-1001309472884,"IndiGo Off Campus Hiring Fresher For *Associate Technician*             
             
Location  : PAN India 
             
Qualification   : Any Degree 
           
Work Experience : Fresher       
   
Batch : 2022/2021/2020/2019/2018/2017   
          
CTC  : Approx 4.5 - 7 LPA          
             
Apply Link   : ****https://bit.ly/3yROH3i****          
             
Telegram Group Link : ****https://t.me/fresheroffcampus",**IndiGo Off Campus Hiring Fresher For *Associate Technician*,2022/2021/2020/2019/2018/2017,Any Degree,https://bit.ly/3yROH3i
-1001309472884,"PayPal Off Campus Hiring Fresher For *Data Analyst*                
                
Location  : Chennai/Bangalore          
                
Qualification   : B.E/B.Tech/M.E/M.Tech                
                
Work Experience : Fresher        
           
Batch : 2023            
                
CTC    : 12.5 LPA                
                
Apply Link   : ****https://bit.ly/3iFhfoR****                
                
Telegram Group Link : ****https://t.me/fresheroffcampus",**PayPal Off Campus Hiring Fresher For *Data Analyst*,2023,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3iFhfoR
-1001309472884,"Infosys Off Campus Hiring Fresher For *Associate Business Analyst*              
              
Location  : Bangalore              
              
Qualification   : B.E/B.Tech/M.E/M.Tech/M.S/B.Sc              
              
Work Experience : Fresher             
             
Batch : 2019/2020/2021/2022              
              
CTC    : Approx 3.5 - 6.5LPA              
              
Apply Link   : ****https://bit.ly/3Frm6UW****                
              
Telegram Group Link : ****https://t.me/fresheroffcampus",**Infosys Off Campus Hiring Fresher For *Associate Business Analyst*,2019/2020/2021/2022,B.E/B.Tech/M.E/M.Tech/M.S/B.Sc,https://bit.ly/3Frm6UW
-1001309472884,"Wipro Off Campus Hiring For *IT Service Desk - Associate* 
 
Location : Work From Home(Hyderabad) 
 
Qualification : Any Graduate 
 
Work Experience : Fresher 
 
Batch : 2023/2022/2021/2020/2019 
 
CTC : 2.80 LPA 
 
Apply Link : **http://bit.ly/2UODe4P** 
 
Telegram Group Link : **https://t.me/fresheroffcampus",**Wipro Off Campus Hiring For *IT Service Desk - Associate*,2023/2022/2021/2020/2019,Any Graduate,http://bit.ly/2UODe4P
-1001309472884,"Optum Off Campus Hiring Fresher For *Software Engineer*    
    
Location  : Hyderabad 
    
Qualification   : B.E/B.Tech 
    
Work Experience : Entry Level 
 
Batch : 2019/2020/2021/2022  
    
CTC    : 7 - 10 LPA    
    
Apply Link   : ****https://bit.ly/36PqwVG****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus",**Optum Off Campus Hiring Fresher For *Software Engineer*,2019/2020/2021/2022,B.E/B.Tech,https://bit.ly/36PqwVG
-1001309472884,"IBM Off Campus Hiring Fresher For *Intern*                              
                              
Location  : Ahmedabad, India            
                              
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc                           
                              
Work Experience : Fresher                        
                   
Batch : 2023/2022/2021/2020                         
                              
CTC    : 15k - 35k Per Month                              
                              
Apply Link   : ****https://bit.ly/3nl5iso****                              
                              
Telegram Group Link : ****https://t.me/fresheroffcampus",**IBM Off Campus Hiring Fresher For *Intern*,2023/2022/2021/2020,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3nl5iso
-1001309472884,"Nokia Off Campus Hiring Fresher For *Software Developer*             
             
Location  : PAN India           
             
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.SC             
             
Work Experience : Fresher - 2 Years            
       
Batch : 2022/2021/2020/2019         
             
CTC    : 6.5 - 9 LPA             
             
Apply Link   : ****https://bit.ly/3eMPJEI****             
             
Telegram Group Link : ****https://t.me/fresheroffcampus",**Nokia Off Campus Hiring Fresher For *Software Developer*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.SC,https://bit.ly/3eMPJEI
-1001309472884,"ServiceNow Off Campus Hiring Fresher For *Software QA Engineer*                         
                         
Location  : Hyderabad                         
                         
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA                         
                         
Work Experience : Fresher                
         
Batch : 2022/2021/2020/2019                  
                         
CTC    : 12 - 14 LPA                         
                         
Apply Link   : ****https://bit.ly/3hOH4TE****                         
                         
Telegram Group Link : ****https://t.me/fresheroffcampus",**ServiceNow Off Campus Hiring Fresher For *Software QA Engineer*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA,https://bit.ly/3hOH4TE
-1001309472884,"Siemens Off Campus Hiring Fresher *Intern*  
  
Location  : Bangalore  
  
Qualification   : B.E/B.Tech/M.E/M.Tech 

Batch : 2020/2021/2022/2023 
  
Work Experience : Fresher  
  
CTC    : 15k - 30k per month  
  
Apply Link   : ****https://bit.ly/34ftyEQ****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus",**Siemens Off Campus Hiring Fresher *Intern*,2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech,https://bit.ly/34ftyEQ
-1001309472884,"Harman Off Campus Hiring Fresher For *Associate Engineer*        
        
Location  : Bangalore      
        
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc        
        
Work Experience : Fresher  
    
Batch : 2022/2021/2020/2019     
        
CTC    : 5 LPA        
        
Apply Link   : ****https://bit.ly/3yZQBNP****        
        
Telegram Group Link : ****https://t.me/fresheroffcampus",**Harman Off Campus Hiring Fresher For *Associate Engineer*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3yZQBNP
-1001309472884,"Shell Off Campus Hiring Fresher For *Associate Data Analyst*           
           
Location  : Bangalore     
           
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc         
           
Work Experience : Fresher       
         
Batch : 2023/2022/2021/2020        
           
CTC    : 5.5 - 7.5 LPA          
           
Apply Link   : ****https://bit.ly/3PlQvIi****        
           
Telegram Group Link : ****https://t.me/fresheroffcampus",**Shell Off Campus Hiring Fresher For *Associate Data Analyst*,2023/2022/2021/2020,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3PlQvIi
-1001309472884,"Cognizant Off Campus Hiring Fresher *Process Executive*                    
                    
Location  : Pune  
                    
Qualification   : B.E/B.Tech/MCA/B.Sc         
                    
Work Experience : Fresher - 1 Year        
             
Batch : 2022/2021/2020/2019/2018            
             
CTC : 2.2 LPA              
                    
Apply Link   : ****https://bit.ly/3CNOzmD****                    
                    
Telegram Group Link : ****https://t.me/fresheroffcampus",**Cognizant Off Campus Hiring Fresher *Process Executive*,2022/2021/2020/2019/2018,B.E/B.Tech/MCA/B.Sc,https://bit.ly/3CNOzmD
-1001309472884,"Amazon Off Campus Hiring Fresher For *Seller Support Engineer*        
        
Location  : India  
        
Qualification   : Any Graduate  
        
Work Experience : Fresher - 10 Years       
      
Batch : 2022/2021/2020/2019       
        
CTC    : 3.5 LPA        
        
Apply Link   : ****https://bit.ly/34vfcAh****        
        
Telegram Group Link : ****https://t.me/fresheroffcampus",**Amazon Off Campus Hiring Fresher For *Seller Support Engineer*,2022/2021/2020/2019,Any Graduate,https://bit.ly/34vfcAh
-1001309472884,"Tata Power Off Campus Hiring Fresher For *Executive Trainee*                           
                           
Location  : Pan India          
                           
Qualification   : B.E/B.Tech/M.E/M.Tech/MBA                   
                           
Work Experience : Fresher                      
                    
Batch : 2020/2021/2022/2023            
          
Last Date : 9th Feb          
                           
CTC    : 6.6 LPA                           
                           
Apply Link   : ****https://bit.ly/3RCjVUb****                         
                           
Telegram Group Link : ****https://t.me/fresheroffcampus",**Tata Power Off Campus Hiring Fresher For *Executive Trainee*,2020/2021/2022/2023,B.E/B.Tech/M.E/M.Tech/MBA,https://bit.ly/3RCjVUb
-1001309472884,"Vedantu Off Campus Hiring Fresher For *Sales Executive* 
 
Location : Bangalore (Work From Home) 
 
Qualification : B.E/B.Tech/M.E/M.Tech/B.Sc/M.Sc/BCA/MCA/M.Com/B.Com 
 
Work Experience : Fresher 
 
Batch : 2022/2021/2020/2019 
 
CTC : 3.5 - 5.5 LPA 
 
Apply Link : **https://bit.ly/3oq2Srx** 
 
Telegram Group Link : **https://t.me/fresheroffcampus",**Vedantu Off Campus Hiring Fresher For *Sales Executive*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/B.Sc/M.Sc/BCA/MCA/M.Com/B.Com,https://bit.ly/3oq2Srx
